site_name,year,sst
Boondlebah Island West,2014,20.88271233
Boondlebah Island West,2015,21.10032877
Boondlebah Island West,2016,21.24871585
Boondlebah Island West,2017,21.23734247
Boondlebah Island West,2018,20.62339726
Boondlebah Island West,2019,21.14210383
Boondlebah Island West,2020,20.83975806
Boondlebah Island West,2021,20.89432877
Boot Reef Lagoon E,2008,27.2054918
Boot Reef Lagoon E,2009,27.57819178
Boot Reef Lagoon E,2010,28.18027397
Boot Reef Lagoon E,2011,27.36060274
Boot Reef Lagoon E,2012,27.32685792
Boot Reef Lagoon E,2013,27.46846575
Boot Reef Lagoon E,2014,27.11073973
Boot Reef Lagoon E,2015,27.17463014
Boot Reef Lagoon E,2016,28.10715847
Boot Reef Lagoon E,2017,27.64131507
Boot Reef Lagoon E,2018,27.51890411
Boot Reef Lagoon E,2019,27.31967213
Boot Reef Lagoon E,2020,27.62844086
Boot Reef Lagoon E,2021,27.96331507
Boot Reef Lagoon W,2008,27.2054918
Boot Reef Lagoon W,2009,27.57819178
Boot Reef Lagoon W,2010,28.18027397
Boot Reef Lagoon W,2011,27.36060274
Boot Reef Lagoon W,2012,27.32685792
Boot Reef Lagoon W,2013,27.46846575
Boot Reef Lagoon W,2014,27.11073973
Boot Reef Lagoon W,2015,27.17463014
Boot Reef Lagoon W,2016,28.10715847
Boot Reef Lagoon W,2017,27.64131507
Boot Reef Lagoon W,2018,27.51890411
Boot Reef Lagoon W,2019,27.31967213
Boot Reef Lagoon W,2020,27.62844086
Boot Reef Lagoon W,2021,27.96331507
Boot Reef Longiceps Point,2008,27.2054918
Boot Reef Longiceps Point,2009,27.57819178
Boot Reef Longiceps Point,2010,28.18027397
Boot Reef Longiceps Point,2011,27.36060274
Boot Reef Longiceps Point,2012,27.32685792
Boot Reef Longiceps Point,2013,27.46846575
Boot Reef Longiceps Point,2014,27.11073973
Boot Reef Longiceps Point,2015,27.17463014
Boot Reef Longiceps Point,2016,28.10715847
Boot Reef Longiceps Point,2017,27.64131507
Boot Reef Longiceps Point,2018,27.51890411
Boot Reef Longiceps Point,2019,27.31967213
Boot Reef Longiceps Point,2020,27.62844086
Boot Reef Longiceps Point,2021,27.96331507
Boot Rf Wall,2008,27.19527322
Boot Rf Wall,2009,27.58172603
Boot Rf Wall,2010,28.174
Boot Rf Wall,2011,27.35
Boot Rf Wall,2012,27.32213115
Boot Rf Wall,2013,27.461808220000002
Boot Rf Wall,2014,27.09679452
Boot Rf Wall,2015,27.16260274
Boot Rf Wall,2016,28.10601093
Boot Rf Wall,2017,27.63287671
Boot Rf Wall,2018,27.50654795
Boot Rf Wall,2019,27.30415301
Boot Rf Wall,2020,27.61798387
Boot Rf Wall,2021,27.9630137
Boot Rock NW,2008,27.1704918
Boot Rock NW,2009,27.58243836
Boot Rock NW,2010,28.16010959
Boot Rock NW,2011,27.32830137
Boot Rock NW,2012,27.31306011
Boot Rock NW,2013,27.45120548
Boot Rock NW,2014,27.07331507
Boot Rock NW,2015,27.13476712
Boot Rock NW,2016,28.09967213
Boot Rock NW,2017,27.61419178
Boot Rock NW,2018,27.48221918
Boot Rock NW,2019,27.27398907
Boot Rock NW,2020,27.59884409
Boot Rock NW,2021,27.95819178
BORDER ISLAND REEF (NO 1)-1,2008,25.24273224
BORDER ISLAND REEF (NO 1)-1,2009,25.86471233
BORDER ISLAND REEF (NO 1)-1,2010,25.91
BORDER ISLAND REEF (NO 1)-1,2011,24.95167123
BORDER ISLAND REEF (NO 1)-1,2012,25.175
BORDER ISLAND REEF (NO 1)-1,2013,25.6119726
BORDER ISLAND REEF (NO 1)-1,2014,25.39063014
BORDER ISLAND REEF (NO 1)-1,2015,25.78090411
BORDER ISLAND REEF (NO 1)-1,2016,26.33688525
BORDER ISLAND REEF (NO 1)-1,2017,25.9669589
BORDER ISLAND REEF (NO 1)-1,2018,25.5900274
BORDER ISLAND REEF (NO 1)-1,2019,25.24199454
BORDER ISLAND REEF (NO 1)-1,2020,25.8647043
BORDER ISLAND REEF (NO 1)-1,2021,25.93520548
BORDER ISLAND REEF (NO 1)-2,2008,25.24273224
BORDER ISLAND REEF (NO 1)-2,2009,25.86471233
BORDER ISLAND REEF (NO 1)-2,2010,25.91
BORDER ISLAND REEF (NO 1)-2,2011,24.95167123
BORDER ISLAND REEF (NO 1)-2,2012,25.175
BORDER ISLAND REEF (NO 1)-2,2013,25.6119726
BORDER ISLAND REEF (NO 1)-2,2014,25.39063014
BORDER ISLAND REEF (NO 1)-2,2015,25.78090411
BORDER ISLAND REEF (NO 1)-2,2016,26.33688525
BORDER ISLAND REEF (NO 1)-2,2017,25.9669589
BORDER ISLAND REEF (NO 1)-2,2018,25.5900274
BORDER ISLAND REEF (NO 1)-2,2019,25.24199454
BORDER ISLAND REEF (NO 1)-2,2020,25.8647043
BORDER ISLAND REEF (NO 1)-2,2021,25.93520548
BORDER ISLAND REEF (NO 1)-3,2008,25.24273224
BORDER ISLAND REEF (NO 1)-3,2009,25.86471233
BORDER ISLAND REEF (NO 1)-3,2010,25.91
BORDER ISLAND REEF (NO 1)-3,2011,24.95167123
BORDER ISLAND REEF (NO 1)-3,2012,25.175
BORDER ISLAND REEF (NO 1)-3,2013,25.6119726
BORDER ISLAND REEF (NO 1)-3,2014,25.39063014
BORDER ISLAND REEF (NO 1)-3,2015,25.78090411
BORDER ISLAND REEF (NO 1)-3,2016,26.33688525
BORDER ISLAND REEF (NO 1)-3,2017,25.9669589
BORDER ISLAND REEF (NO 1)-3,2018,25.5900274
BORDER ISLAND REEF (NO 1)-3,2019,25.24199454
BORDER ISLAND REEF (NO 1)-3,2020,25.8647043
BORDER ISLAND REEF (NO 1)-3,2021,25.93520548
Bouddi – Caves Bay,2008,19.85803279
Bouddi – Caves Bay,2009,20.14539726
Bouddi – Caves Bay,2010,20.40241096
Bouddi – Caves Bay,2011,20.3669589
Bouddi – Caves Bay,2012,20.04893443
Bouddi – Caves Bay,2013,20.73
Bouddi – Caves Bay,2014,20.34939726
Bouddi – Caves Bay,2015,20.60408219
Bouddi – Caves Bay,2016,20.94587432
Bouddi – Caves Bay,2017,20.75090411
Bouddi – Caves Bay,2018,20.13567123
Bouddi – Caves Bay,2019,20.66918033
Bouddi – Caves Bay,2020,20.09728495
Bouddi – Caves Bay,2021,20.40934247
Bouddi – Maitland Bay,2008,19.78691257
Bouddi – Maitland Bay,2009,20.07221918
Bouddi – Maitland Bay,2010,20.33794521
Bouddi – Maitland Bay,2011,20.30049315
Bouddi – Maitland Bay,2012,19.9676776
Bouddi – Maitland Bay,2013,20.66268493
Bouddi – Maitland Bay,2014,20.27032877
Bouddi – Maitland Bay,2015,20.52235616
Bouddi – Maitland Bay,2016,20.85617486
Bouddi – Maitland Bay,2017,20.66249315
Bouddi – Maitland Bay,2018,20.06517808
Bouddi – Maitland Bay,2019,20.6123224
Bouddi – Maitland Bay,2020,20.04870968
Bouddi – Maitland Bay,2021,20.33528767
Bougainville Reef inlet,2008,27.03702186
Bougainville Reef inlet,2009,27.2320274
Bougainville Reef inlet,2010,27.70860274
Bougainville Reef inlet,2011,27.06668493
Bougainville Reef inlet,2012,27.0257377
Bougainville Reef inlet,2013,27.188739730000002
Bougainville Reef inlet,2014,26.83939726
Bougainville Reef inlet,2015,27.04438356
Bougainville Reef inlet,2016,27.81819672
Bougainville Reef inlet,2017,27.35019178
Bougainville Reef inlet,2018,27.11432877
Bougainville Reef inlet,2019,26.78456284
Bougainville Reef inlet,2020,27.50413978
Bougainville Reef inlet,2021,27.75827397
Bougainville Reef Lagoon East,2008,27.03702186
Bougainville Reef Lagoon East,2009,27.2320274
Bougainville Reef Lagoon East,2010,27.70860274
Bougainville Reef Lagoon East,2011,27.06668493
Bougainville Reef Lagoon East,2012,27.0257377
Bougainville Reef Lagoon East,2013,27.188739730000002
Bougainville Reef Lagoon East,2014,26.83939726
Bougainville Reef Lagoon East,2015,27.04438356
Bougainville Reef Lagoon East,2016,27.81819672
Bougainville Reef Lagoon East,2017,27.35019178
Bougainville Reef Lagoon East,2018,27.11432877
Bougainville Reef Lagoon East,2019,26.78456284
Bougainville Reef Lagoon East,2020,27.50413978
Bougainville Reef Lagoon East,2021,27.75827397
Bougainville Reef lagoon,2008,27.03702186
Bougainville Reef lagoon,2009,27.2320274
Bougainville Reef lagoon,2010,27.70860274
Bougainville Reef lagoon,2011,27.06668493
Bougainville Reef lagoon,2012,27.0257377
Bougainville Reef lagoon,2013,27.188739730000002
Bougainville Reef lagoon,2014,26.83939726
Bougainville Reef lagoon,2015,27.04438356
Bougainville Reef lagoon,2016,27.81819672
Bougainville Reef lagoon,2017,27.35019178
Bougainville Reef lagoon,2018,27.11432877
Bougainville Reef lagoon,2019,26.78456284
Bougainville Reef lagoon,2020,27.50413978
Bougainville Reef lagoon,2021,27.75827397
Bougainville Reef point,2008,27.03081967
Bougainville Reef point,2009,27.2310137
Bougainville Reef point,2010,27.70687671
Bougainville Reef point,2011,27.05879452
Bougainville Reef point,2012,27.02131148
Bougainville Reef point,2013,27.18682192
Bougainville Reef point,2014,26.83805479
Bougainville Reef point,2015,27.04112329
Bougainville Reef point,2016,27.81857923
Bougainville Reef point,2017,27.34857534
Bougainville Reef point,2018,27.10783562
Bougainville Reef point,2019,26.78120219
Bougainville Reef point,2020,27.49354839
Bougainville Reef point,2021,27.75235616
Bougainville Reef southwest,2008,27.03081967
Bougainville Reef southwest,2009,27.2310137
Bougainville Reef southwest,2010,27.70687671
Bougainville Reef southwest,2011,27.05879452
Bougainville Reef southwest,2012,27.02131148
Bougainville Reef southwest,2013,27.18682192
Bougainville Reef southwest,2014,26.83805479
Bougainville Reef southwest,2015,27.04112329
Bougainville Reef southwest,2016,27.81857923
Bougainville Reef southwest,2017,27.34857534
Bougainville Reef southwest,2018,27.10783562
Bougainville Reef southwest,2019,26.78120219
Bougainville Reef southwest,2020,27.49354839
Bougainville Reef southwest,2021,27.75235616
Bougainville Reef W central,2008,27.03081967
Bougainville Reef W central,2009,27.2310137
Bougainville Reef W central,2010,27.70687671
Bougainville Reef W central,2011,27.05879452
Bougainville Reef W central,2012,27.02131148
Bougainville Reef W central,2013,27.18682192
Bougainville Reef W central,2014,26.83805479
Bougainville Reef W central,2015,27.04112329
Bougainville Reef W central,2016,27.81857923
Bougainville Reef W central,2017,27.34857534
Bougainville Reef W central,2018,27.10783562
Bougainville Reef W central,2019,26.78120219
Bougainville Reef W central,2020,27.49354839
Bougainville Reef W central,2021,27.75235616
Boulder Bay,2008,20.45125683
Boulder Bay,2009,20.48263014
Boulder Bay,2010,20.82180822
Boulder Bay,2011,20.7030411
Boulder Bay,2012,20.50218579
Boulder Bay,2013,20.89205479
Boulder Bay,2014,20.81128767
Boulder Bay,2015,21.02920548
Boulder Bay,2016,21.19836066
Boulder Bay,2017,21.20317808
Boulder Bay,2018,20.56063014
Boulder Bay,2019,21.05494536
Boulder Bay,2020,20.76241935
Boulder Bay,2021,20.79775342
BOULT REEF-1,2008,24.22855191
BOULT REEF-1,2009,24.64821918
BOULT REEF-1,2010,25.07542466
BOULT REEF-1,2011,24.32279452
BOULT REEF-1,2012,24.4520765
BOULT REEF-1,2013,24.70745205
BOULT REEF-1,2014,24.71315068
BOULT REEF-1,2015,24.98265753
BOULT REEF-1,2016,24.93377049
BOULT REEF-1,2017,25.16794521
BOULT REEF-1,2018,24.68241096
BOULT REEF-1,2019,24.62349727
BOULT REEF-1,2020,24.93790323
BOULT REEF-1,2021,24.77882192
BOULT REEF-2,2008,24.22855191
BOULT REEF-2,2009,24.64821918
BOULT REEF-2,2010,25.07542466
BOULT REEF-2,2011,24.32279452
BOULT REEF-2,2012,24.4520765
BOULT REEF-2,2013,24.70745205
BOULT REEF-2,2014,24.71315068
BOULT REEF-2,2015,24.98265753
BOULT REEF-2,2016,24.93377049
BOULT REEF-2,2017,25.16794521
BOULT REEF-2,2018,24.68241096
BOULT REEF-2,2019,24.62349727
BOULT REEF-2,2020,24.93790323
BOULT REEF-2,2021,24.77882192
BOULT REEF-3,2008,24.22855191
BOULT REEF-3,2009,24.64821918
BOULT REEF-3,2010,25.07542466
BOULT REEF-3,2011,24.32279452
BOULT REEF-3,2012,24.4520765
BOULT REEF-3,2013,24.70745205
BOULT REEF-3,2014,24.71315068
BOULT REEF-3,2015,24.98265753
BOULT REEF-3,2016,24.93377049
BOULT REEF-3,2017,25.16794521
BOULT REEF-3,2018,24.68241096
BOULT REEF-3,2019,24.62349727
BOULT REEF-3,2020,24.93790323
BOULT REEF-3,2021,24.77882192
Bowen Island NW,2008,18.89284153
Bowen Island NW,2009,19.47553425
Bowen Island NW,2010,19.87016438
Bowen Island NW,2011,19.65841096
Bowen Island NW,2012,18.98994536
Bowen Island NW,2013,20.16646575
Bowen Island NW,2014,20.12221918
Bowen Island NW,2015,20.00553425
Bowen Island NW,2016,20.47002732
Bowen Island NW,2017,20.13
Bowen Island NW,2018,19.26331507
Bowen Island NW,2019,20.07010929
Bowen Island NW,2020,19.55166667
Bowen Island NW,2021,19.55161644
Bowens Island SW,2008,18.89284153
Bowens Island SW,2009,19.47553425
Bowens Island SW,2010,19.87016438
Bowens Island SW,2011,19.65841096
Bowens Island SW,2012,18.98994536
Bowens Island SW,2013,20.16646575
Bowens Island SW,2014,20.12221918
Bowens Island SW,2015,20.00553425
Bowens Island SW,2016,20.47002732
Bowens Island SW,2017,20.13
Bowens Island SW,2018,19.26331507
Bowens Island SW,2019,20.07010929
Bowens Island SW,2020,19.55166667
Bowens Island SW,2021,19.55161644
Boy-in-a-boat reef,2008,20.68016393
Boy-in-a-boat reef,2009,20.2979726
Boy-in-a-boat reef,2010,20.32956164
Boy-in-a-boat reef,2011,21.16879452
Boy-in-a-boat reef,2012,20.53827869
Boy-in-a-boat reef,2013,21.0129863
Boy-in-a-boat reef,2014,20.66032877
Boy-in-a-boat reef,2015,20.464
Boy-in-a-boat reef,2016,19.94579235
Boy-in-a-boat reef,2017,20.22342466
Boy-in-a-boat reef,2018,20.192
Boy-in-a-boat reef,2019,20.38218579
Boy-in-a-boat reef,2020,20.94215054
Boy-in-a-boat reef,2021,20.83021918
Breaksea Cove,2008,19.34
Breaksea Cove,2009,19.04594521
Breaksea Cove,2010,19.08920548
Breaksea Cove,2011,19.77512329
Breaksea Cove,2012,19.47625683
Breaksea Cove,2013,19.4849589
Breaksea Cove,2014,19.31172603
Breaksea Cove,2015,19.01871233
Breaksea Cove,2016,18.39543716
Breaksea Cove,2017,18.90775342
Breaksea Cove,2018,18.94063014
Breaksea Cove,2019,18.85685792
Breaksea Cove,2020,19.17344086
Breaksea Cove,2021,19.12191781
Breaksea Island South,2008,13.75374317
Breaksea Island South,2009,14.03254795
Breaksea Island South,2010,14.14441096
Breaksea Island South,2011,13.89052055
Breaksea Island South,2012,14.30819672
Breaksea Island South,2013,14.64668493
Breaksea Island South,2014,14.33254795
Breaksea Island South,2015,13.66106849
Breaksea Island South,2016,14.39043716
Breaksea Island South,2017,14.59931507
Breaksea Island South,2018,14.5939726
Breaksea Island South,2019,14.09912568
Breaksea Island South,2020,13.89069892
Breaksea Island South,2021,14.18652055
Breaksea Island,2008,13.75374317
Breaksea Island,2009,14.03254795
Breaksea Island,2010,14.14441096
Breaksea Island,2011,13.89052055
Breaksea Island,2012,14.30819672
Breaksea Island,2013,14.64668493
Breaksea Island,2014,14.33254795
Breaksea Island,2015,13.66106849
Breaksea Island,2016,14.39043716
Breaksea Island,2017,14.59931507
Breaksea Island,2018,14.5939726
Breaksea Island,2019,14.09912568
Breaksea Island,2020,13.89069892
Breaksea Island,2021,14.18652055
Breakwater,2008,14.0445082
Breakwater,2009,14.33706849
Breakwater,2010,14.50339726
Breakwater,2011,14.21441096
Breakwater,2012,14.6770765
Breakwater,2013,14.98421918
Breakwater,2014,14.66890411
Breakwater,2015,13.92860274
Breakwater,2016,14.79286885
Breakwater,2017,15.10767123
Breakwater,2018,14.98128767
Breakwater,2019,14.70634409
Breakwater,2020,14.37526882
Breakwater,2021,14.76416438
Brier Holme Bay,2008,13.82153005
Brier Holme Bay,2009,14.12589041
Brier Holme Bay,2010,14.21783562
Brier Holme Bay,2011,14.01076712
Brier Holme Bay,2012,14.43923497
Brier Holme Bay,2013,14.68435616
Brier Holme Bay,2014,14.36410959
Brier Holme Bay,2015,13.68438356
Brier Holme Bay,2016,14.49521858
Brier Holme Bay,2017,14.56712329
Brier Holme Bay,2018,14.61153425
Brier Holme Bay,2019,14.2015847
Brier Holme Bay,2020,13.88637097
Brier Holme Bay,2021,14.27041096
Brighton Boat Sheds,2008,15.71344262
Brighton Boat Sheds,2009,15.9529863
Brighton Boat Sheds,2010,16.2170137
Brighton Boat Sheds,2011,15.91575342
Brighton Boat Sheds,2012,15.89297814
Brighton Boat Sheds,2013,16.0609863
Brighton Boat Sheds,2014,16.29410959
Brighton Boat Sheds,2015,15.81317808
Brighton Boat Sheds,2016,16.13606557
Brighton Boat Sheds,2017,16.53512329
Brighton Boat Sheds,2018,16.31526027
Brighton Boat Sheds,2019,16.22819672
Brighton Boat Sheds,2020,15.87629032
Brighton Boat Sheds,2021,15.81852055
Brighton Outer Wall Reef,2008,15.71344262
Brighton Outer Wall Reef,2009,15.9529863
Brighton Outer Wall Reef,2010,16.2170137
Brighton Outer Wall Reef,2011,15.91575342
Brighton Outer Wall Reef,2012,15.89297814
Brighton Outer Wall Reef,2013,16.0609863
Brighton Outer Wall Reef,2014,16.29410959
Brighton Outer Wall Reef,2015,15.81317808
Brighton Outer Wall Reef,2016,16.13606557
Brighton Outer Wall Reef,2017,16.53512329
Brighton Outer Wall Reef,2018,16.31526027
Brighton Outer Wall Reef,2019,16.22819672
Brighton Outer Wall Reef,2020,15.87629032
Brighton Outer Wall Reef,2021,15.81852055
Bristol Pt,2008,18.79204918
Bristol Pt,2009,19.33684932
Bristol Pt,2010,19.74194521
Bristol Pt,2011,19.53224658
Bristol Pt,2012,18.86360656
Bristol Pt,2013,20.01936986
Bristol Pt,2014,19.98528767
Bristol Pt,2015,19.85778082
Bristol Pt,2016,20.29098361
Bristol Pt,2017,19.95443836
Bristol Pt,2018,19.12882192
Bristol Pt,2019,19.90751366
Bristol Pt,2020,19.42051075
Bristol Pt,2021,19.38789041
Brodie Cay NW,2008,25.94814208
Brodie Cay NW,2009,26.15572603
Brodie Cay NW,2010,26.5809863
Brodie Cay NW,2011,26.01882192
Brodie Cay NW,2012,26.01319672
Brodie Cay NW,2013,26.15293151
Brodie Cay NW,2014,26.08153425
Brodie Cay NW,2015,26.16367123
Brodie Cay NW,2016,26.66248634
Brodie Cay NW,2017,26.38879452
Brodie Cay NW,2018,25.98490411
Brodie Cay NW,2019,25.88469945
Brodie Cay NW,2020,26.47432796
Brodie Cay NW,2021,26.54723288
Brodie Cay SE,2008,25.94814208
Brodie Cay SE,2009,26.15572603
Brodie Cay SE,2010,26.5809863
Brodie Cay SE,2011,26.01882192
Brodie Cay SE,2012,26.01319672
Brodie Cay SE,2013,26.15293151
Brodie Cay SE,2014,26.08153425
Brodie Cay SE,2015,26.16367123
Brodie Cay SE,2016,26.66248634
Brodie Cay SE,2017,26.38879452
Brodie Cay SE,2018,25.98490411
Brodie Cay SE,2019,25.88469945
Brodie Cay SE,2020,26.47432796
Brodie Cay SE,2021,26.54723288
Broken Bottom,2008,17.36784153
Broken Bottom,2009,17.81523288
Broken Bottom,2010,17.68920548
Broken Bottom,2011,17.52931507
Broken Bottom,2012,17.35319672
Broken Bottom,2013,17.95265753
Broken Bottom,2014,17.87238356
Broken Bottom,2015,17.30490411
Broken Bottom,2016,17.56273224
Broken Bottom,2017,18.00364384
Broken Bottom,2018,17.72367123
Broken Bottom,2019,17.75125683
Broken Bottom,2020,17.29862903
Broken Bottom,2021,17.35632877
Broomfield Reef Site 1,2008,24.14901639
Broomfield Reef Site 1,2009,24.54619178
Broomfield Reef Site 1,2010,24.96219178
Broomfield Reef Site 1,2011,24.17517808
Broomfield Reef Site 1,2012,24.33729508
Broomfield Reef Site 1,2013,24.62608219
Broomfield Reef Site 1,2014,24.54315068
Broomfield Reef Site 1,2015,24.85183562
Broomfield Reef Site 1,2016,24.91412568
Broomfield Reef Site 1,2017,25.04419178
Broomfield Reef Site 1,2018,24.57227397
Broomfield Reef Site 1,2019,24.51051075
Broomfield Reef Site 1,2020,24.87163978
Broomfield Reef Site 1,2021,24.69638356
Broomfield Reef Site 2,2008,24.14901639
Broomfield Reef Site 2,2009,24.54619178
Broomfield Reef Site 2,2010,24.96219178
Broomfield Reef Site 2,2011,24.17517808
Broomfield Reef Site 2,2012,24.33729508
Broomfield Reef Site 2,2013,24.62608219
Broomfield Reef Site 2,2014,24.54315068
Broomfield Reef Site 2,2015,24.85183562
Broomfield Reef Site 2,2016,24.91412568
Broomfield Reef Site 2,2017,25.04419178
Broomfield Reef Site 2,2018,24.57227397
Broomfield Reef Site 2,2019,24.49945355
Broomfield Reef Site 2,2020,24.87163978
Broomfield Reef Site 2,2021,24.69638356
BROOMFIELD REEF-1,2008,24.14901639
BROOMFIELD REEF-1,2009,24.54619178
BROOMFIELD REEF-1,2010,24.96219178
BROOMFIELD REEF-1,2011,24.17517808
BROOMFIELD REEF-1,2012,24.33729508
BROOMFIELD REEF-1,2013,24.62608219
BROOMFIELD REEF-1,2014,24.54315068
BROOMFIELD REEF-1,2015,24.85183562
BROOMFIELD REEF-1,2016,24.91412568
BROOMFIELD REEF-1,2017,25.04419178
BROOMFIELD REEF-1,2018,24.57227397
BROOMFIELD REEF-1,2019,24.51051075
BROOMFIELD REEF-1,2020,24.87163978
BROOMFIELD REEF-1,2021,24.69638356
BROOMFIELD REEF-2,2008,24.14901639
BROOMFIELD REEF-2,2009,24.54619178
BROOMFIELD REEF-2,2010,24.96219178
BROOMFIELD REEF-2,2011,24.17517808
BROOMFIELD REEF-2,2012,24.33729508
BROOMFIELD REEF-2,2013,24.62608219
BROOMFIELD REEF-2,2014,24.54315068
BROOMFIELD REEF-2,2015,24.85183562
BROOMFIELD REEF-2,2016,24.91412568
BROOMFIELD REEF-2,2017,25.04419178
BROOMFIELD REEF-2,2018,24.57227397
BROOMFIELD REEF-2,2019,24.49945355
BROOMFIELD REEF-2,2020,24.87163978
BROOMFIELD REEF-2,2021,24.69638356
BROOMFIELD REEF-3,2008,24.14901639
BROOMFIELD REEF-3,2009,24.54619178
BROOMFIELD REEF-3,2010,24.96219178
BROOMFIELD REEF-3,2011,24.17517808
BROOMFIELD REEF-3,2012,24.33729508
BROOMFIELD REEF-3,2013,24.62608219
BROOMFIELD REEF-3,2014,24.54315068
BROOMFIELD REEF-3,2015,24.85183562
BROOMFIELD REEF-3,2016,24.91412568
BROOMFIELD REEF-3,2017,25.04419178
BROOMFIELD REEF-3,2018,24.57227397
BROOMFIELD REEF-3,2019,24.49945355
BROOMFIELD REEF-3,2020,24.87163978
BROOMFIELD REEF-3,2021,24.69638356
Broulee Headland East,2008,18.29836066
Broulee Headland East,2009,18.74128767
Broulee Headland East,2010,19.23117808
Broulee Headland East,2011,19.05736986
Broulee Headland East,2012,18.13945355
Broulee Headland East,2013,19.19767123
Broulee Headland East,2014,19.46071233
Broulee Headland East,2015,19.45438356
Broulee Headland East,2016,19.57188525
Broulee Headland East,2017,19.25238356
Broulee Headland East,2018,18.73109589
Broulee Headland East,2019,19.39754098
Broulee Headland East,2020,18.98518817
Broulee Headland East,2021,18.96424658
Broulee Is South,2008,18.29836066
Broulee Is South,2009,18.74128767
Broulee Is South,2010,19.23117808
Broulee Is South,2011,19.05736986
Broulee Is South,2012,18.13945355
Broulee Is South,2013,19.19767123
Broulee Is South,2014,19.46071233
Broulee Is South,2015,19.45438356
Broulee Is South,2016,19.57188525
Broulee Is South,2017,19.25238356
Broulee Is South,2018,18.73109589
Broulee Is South,2019,19.39754098
Broulee Is South,2020,18.98518817
Broulee Is South,2021,18.96424658
Broulee Island,2008,18.29836066
Broulee Island,2009,18.74128767
Broulee Island,2010,19.23117808
Broulee Island,2011,19.05736986
Broulee Island,2012,18.13945355
Broulee Island,2013,19.19767123
Broulee Island,2014,19.46071233
Broulee Island,2015,19.45438356
Broulee Island,2016,19.57188525
Broulee Island,2017,19.25238356
Broulee Island,2018,18.73109589
Broulee Island,2019,19.39754098
Broulee Island,2020,18.98518817
Broulee Island,2021,18.96424658
Broulee North,2008,18.29836066
Broulee North,2009,18.74128767
Broulee North,2010,19.23117808
Broulee North,2011,19.05736986
Broulee North,2012,18.13945355
Broulee North,2013,19.19767123
Broulee North,2014,19.46071233
Broulee North,2015,19.45438356
Broulee North,2016,19.57188525
Broulee North,2017,19.25238356
Broulee North,2018,18.73109589
Broulee North,2019,19.39754098
Broulee North,2020,18.98518817
Broulee North,2021,18.96424658
Bruboodjoo,2008,24.85759563
Bruboodjoo,2009,24.57887671
Bruboodjoo,2010,24.64279452
Bruboodjoo,2011,25.2740274
Bruboodjoo,2012,24.8873224
Bruboodjoo,2013,25.19419178
Bruboodjoo,2014,24.82356164
Bruboodjoo,2015,24.68857534
Bruboodjoo,2016,24.29765027
Bruboodjoo,2017,24.75035616
Bruboodjoo,2018,24.39690411
Bruboodjoo,2019,24.38142077
Bruboodjoo,2020,24.87319892
Bruboodjoo,2021,25.201589040000002
Brush Island Mid North,2008,18.52174863
Brush Island Mid North,2009,19.0139726
Brush Island Mid North,2010,19.36024658
Brush Island Mid North,2011,19.18084932
Brush Island Mid North,2012,18.43325137
Brush Island Mid North,2013,19.47194521
Brush Island Mid North,2014,19.68668493
Brush Island Mid North,2015,19.57482192
Brush Island Mid North,2016,19.77953552
Brush Island Mid North,2017,19.43339726
Brush Island Mid North,2018,18.86328767
Brush Island Mid North,2019,19.56289617
Brush Island Mid North,2020,19.18521505
Brush Island Mid North,2021,19.12284932
Brush Island Mid South,2008,18.52174863
Brush Island Mid South,2009,19.0139726
Brush Island Mid South,2010,19.36024658
Brush Island Mid South,2011,19.18084932
Brush Island Mid South,2012,18.43325137
Brush Island Mid South,2013,19.47194521
Brush Island Mid South,2014,19.68668493
Brush Island Mid South,2015,19.57482192
Brush Island Mid South,2016,19.77953552
Brush Island Mid South,2017,19.43339726
Brush Island Mid South,2018,18.86328767
Brush Island Mid South,2019,19.56289617
Brush Island Mid South,2020,19.18521505
Brush Island Mid South,2021,19.12284932
Brush Island South West,2008,18.52174863
Brush Island South West,2009,19.0139726
Brush Island South West,2010,19.36024658
Brush Island South West,2011,19.18084932
Brush Island South West,2012,18.43325137
Brush Island South West,2013,19.47194521
Brush Island South West,2014,19.68668493
Brush Island South West,2015,19.57482192
Brush Island South West,2016,19.77953552
Brush Island South West,2017,19.43339726
Brush Island South West,2018,18.86328767
Brush Island South West,2019,19.56289617
Brush Island South West,2020,19.18521505
Brush Island South West,2021,19.12284932
Brush Island South,2008,18.52174863
Brush Island South,2009,19.0139726
Brush Island South,2010,19.36024658
Brush Island South,2011,19.18084932
Brush Island South,2012,18.43325137
Brush Island South,2013,19.47194521
Brush Island South,2014,19.68668493
Brush Island South,2015,19.57482192
Brush Island South,2016,19.77953552
Brush Island South,2017,19.43339726
Brush Island South,2018,18.86328767
Brush Island South,2019,19.56289617
Brush Island South,2020,19.18521505
Brush Island South,2021,19.12284932
Buchanans Wall,2008,22.34653005
Buchanans Wall,2009,22.37175342
Buchanans Wall,2010,22.88816438
Buchanans Wall,2011,22.64536986
Buchanans Wall,2012,22.42825137
Buchanans Wall,2013,22.67063014
Buchanans Wall,2014,22.56676712
Buchanans Wall,2015,22.84991781
Buchanans Wall,2016,22.65275956
Buchanans Wall,2017,22.65057534
Buchanans Wall,2018,22.65268493
Buchanans Wall,2019,22.35808743
Buchanans Wall,2020,22.6569086
Buchanans Wall,2021,22.4469863
Bundegi RZ,2008,25.42161202
Bundegi RZ,2009,25.25520548
