"survey_year","site_code","species_name","final_percent_cover","latitude","longitude","sqrt_pcover","minN","site_yr"
2013,"EMR33","Platygyra daedalea",2.5,-29.95796,159.12759,1.58113883008419,2,"EMR33_2013"
2013,"EMR33","Pocillopora damicornis",1,-29.95796,159.12759,1,1,"EMR33_2013"
2013,"EMR33","Porites heronensis",0,-29.95796,159.12759,0,1,"EMR33_2013"
2018,"EMR33","Acanthastrea hillae",0,-29.95796,159.12759,0,2,"EMR33_2018"
2018,"EMR33","Acropora abrotanoides",11.5,-29.95796,159.12759,3.39116499156263,11.5,"EMR33_2018"
2018,"EMR33","Acropora abrotanoides",11.5,-29.95796,159.12759,3.39116499156263,11.5,"EMR33_2018"
2018,"EMR33","Acropora digitifera",0,-29.95796,159.12759,0,1,"EMR33_2018"
2018,"EMR33","Acropora humilis",0,-29.95796,159.12759,0,2,"EMR33_2018"
2018,"EMR33","Acropora hyacinthus",0,-29.95796,159.12759,0,2,"EMR33_2018"
2018,"EMR33","Acropora valenciennesi",1,-29.95796,159.12759,1,1,"EMR33_2018"
2018,"EMR33","Acropora valida",2,-29.95796,159.12759,1.4142135623731,1,"EMR33_2018"
2018,"EMR33","Astrea curta",6.5,-29.95796,159.12759,2.54950975679639,2.5,"EMR33_2018"
2018,"EMR33","Astrea curta",6.5,-29.95796,159.12759,2.54950975679639,2.5,"EMR33_2018"
2018,"EMR33","Coscinaraea columna",1,-29.95796,159.12759,1,1,"EMR33_2018"
2018,"EMR33","Favia favus",3,-29.95796,159.12759,1.73205080756888,3,"EMR33_2018"
2018,"EMR33","Favia speciosa",1,-29.95796,159.12759,1,1,"EMR33_2018"
2018,"EMR33","Favites halicora",1,-29.95796,159.12759,1,1,"EMR33_2018"
2018,"EMR33","Herpolitha limax",0,-29.95796,159.12759,0,1,"EMR33_2018"
2018,"EMR33","Hydnophora exesa",3,-29.95796,159.12759,1.73205080756888,3,"EMR33_2018"
2018,"EMR33","Hydnophora pilosa",4,-29.95796,159.12759,2,3,"EMR33_2018"
2018,"EMR33","Isopora palifera",2,-29.95796,159.12759,1.4142135623731,1,"EMR33_2018"
2018,"EMR33","Leptoria phrygia",6,-29.95796,159.12759,2.44948974278318,3,"EMR33_2018"
2018,"EMR33","Paragoniastrea australensis",1,-29.95796,159.12759,1,1,"EMR33_2018"
2018,"EMR33","Platygyra daedalea",2,-29.95796,159.12759,1.4142135623731,2,"EMR33_2018"
2018,"EMR33","Pocillopora damicornis",0,-29.95796,159.12759,0,1,"EMR33_2018"
2018,"EMR33","Porites heronensis",1,-29.95796,159.12759,1,1,"EMR33_2018"
2013,"EMR9","Acropora digitifera",0,-29.44278,159.11231,0,1,"EMR9_2013"
2013,"EMR9","Acropora lovelli",0,-29.44278,159.11231,0,4,"EMR9_2013"
2013,"EMR9","Astrea curta",1,-29.44278,159.11231,1,1,"EMR9_2013"
2013,"EMR9","Isopora brueggemanni",1,-29.44278,159.11231,1,1,"EMR9_2013"
2013,"EMR9","Isopora elizabethensis",0,-29.44278,159.11231,0,1.5,"EMR9_2013"
2013,"EMR9","Montipora Solid plates",3.5,-29.44278,159.11231,1.87082869338697,1.5,"EMR9_2013"
2013,"EMR9","Montipora Solid plates",3.5,-29.44278,159.11231,1.87082869338697,1.5,"EMR9_2013"
2013,"EMR9","Montipora nodosa",17,-29.44278,159.11231,4.12310562561766,7,"EMR9_2013"
2013,"EMR9","Montipora nodosa",17,-29.44278,159.11231,4.12310562561766,7,"EMR9_2013"
2013,"EMR9","Seriatopora caliendrum",1,-29.44278,159.11231,1,1,"EMR9_2013"
2018,"EMR9","Acropora digitifera",1,-29.44278,159.11231,1,1,"EMR9_2018"
2018,"EMR9","Acropora lovelli",4,-29.44278,159.11231,2,4,"EMR9_2018"
2018,"EMR9","Astrea curta",0,-29.44278,159.11231,0,1,"EMR9_2018"
2018,"EMR9","Isopora brueggemanni",0,-29.44278,159.11231,0,1,"EMR9_2018"
2018,"EMR9","Isopora elizabethensis",1.5,-29.44278,159.11231,1.22474487139159,1.5,"EMR9_2018"
2018,"EMR9","Isopora elizabethensis",1.5,-29.44278,159.11231,1.22474487139159,1.5,"EMR9_2018"
2018,"EMR9","Montipora Solid plates",1.5,-29.44278,159.11231,1.22474487139159,1.5,"EMR9_2018"
2018,"EMR9","Montipora Solid plates",1.5,-29.44278,159.11231,1.22474487139159,1.5,"EMR9_2018"
2018,"EMR9","Montipora nodosa",7,-29.44278,159.11231,2.64575131106459,7,"EMR9_2018"
2018,"EMR9","Montipora nodosa",7,-29.44278,159.11231,2.64575131106459,7,"EMR9_2018"
2018,"EMR9","Seriatopora caliendrum",0,-29.44278,159.11231,0,1,"EMR9_2018"
2020,"GBR121","Acropora Bushy arborescent",1,-20.67599,149.17618,1,1,"GBR121_2020"
2020,"GBR121","Acropora divaricata",1,-20.67599,149.17618,1,1,"GBR121_2020"
2020,"GBR122","Astreopora gracilis",2,-20.79606,149.26698,1.4142135623731,2,"GBR122_2020"
2020,"GBR122","Lithophyllon undulatum",1,-20.79606,149.26698,1,1,"GBR122_2020"
2020,"GBR122","Pachyseris speciosa",1,-20.79606,149.26698,1,1,"GBR122_2020"
2020,"GBR122","Psammocora contigua",3.1,-20.79606,149.26698,1.7606816861659,3.1,"GBR122_2020"
2020,"GBR123","Montipora danae",2,-20.80311,149.2556,1.4142135623731,2,"GBR123_2020"
2020,"GBR123","Platygyra daedalea",1,-20.80311,149.2556,1,1,"GBR123_2020"
2019,"GBR131","Echinopora lamellosa",1,-20.0498,148.87844,1,1,"GBR131_2019"
2019,"GBR131","Millepora branching",1,-20.0498,148.87844,1,1,"GBR131_2019"
2019,"GBR131","Millepora dichotoma",1,-20.0498,148.87844,1,1,"GBR131_2019"
2019,"GBR131","Millepora exaesa",5.15,-20.0498,148.87844,2.26936114358204,5.15,"GBR131_2019"
2019,"GBR131","Millepora exaesa",5.15,-20.0498,148.87844,2.26936114358204,5.15,"GBR131_2019"
2019,"GBR132","Favites abdita",0,-20.0429,148.88232,0,1,"GBR132_2019"
2019,"GBR132","Platygyra daedalea",1,-20.0429,148.88232,1,1,"GBR132_2019"
2019,"GBR132","Porites rus",0,-20.0429,148.88232,0,2,"GBR132_2019"
2020,"GBR132","Favites abdita",1,-20.0429,148.88232,1,1,"GBR132_2020"
2020,"GBR132","Platygyra daedalea",0,-20.0429,148.88232,0,1,"GBR132_2020"
2020,"GBR132","Porites rus",2,-20.0429,148.88232,1.4142135623731,2,"GBR132_2020"
2020,"GBR134","Diploastrea heliopora",2.1,-20.06527,148.9503,1.44913767461894,2.1,"GBR134_2020"
2020,"GBR134","Favites halicora",1,-20.06527,148.9503,1,1,"GBR134_2020"
2021,"GBR137","Diploastrea heliopora",1,-20.10702,148.9408,1,1,"GBR137_2021"
2021,"GBR137","Millepora tenera",1.5,-20.10702,148.9408,1.22474487139159,1.5,"GBR137_2021"
2021,"GBR137","Millepora tenera",1.5,-20.10702,148.9408,1.22474487139159,1.5,"GBR137_2021"
2021,"GBR137","Pectinia lactuca",1,-20.10702,148.9408,1,1,"GBR137_2021"
2010,"GBR142","Acropora cerealis",0,-20.15526,149.03571,0,1,"GBR142_2010"
2010,"GBR142","Acropora nasuta",1,-20.15526,149.03571,1,1,"GBR142_2010"
2010,"GBR142","Ctenactis echinata",0,-20.15526,149.03571,0,1,"GBR142_2010"
2010,"GBR142","Hydnophora exesa",0,-20.15526,149.03571,0,2,"GBR142_2010"
2010,"GBR142","Millepora branching",3.1,-20.15526,149.03571,1.7606816861659,3.1,"GBR142_2010"
2010,"GBR142","Millepora dichotoma",2,-20.15526,149.03571,1.4142135623731,2,"GBR142_2010"
2010,"GBR142","Millepora intricata",0,-20.15526,149.03571,0,5.1,"GBR142_2010"
2010,"GBR142","Millepora tenera",1,-20.15526,149.03571,1,1,"GBR142_2010"
2010,"GBR142","Pachyseris rugosa",1,-20.15526,149.03571,1,1,"GBR142_2010"
2010,"GBR142","Porites cylindrica",21.4,-20.15526,149.03571,4.62601340248815,6.55,"GBR142_2010"
2020,"GBR142","Acropora cerealis",1,-20.15526,149.03571,1,1,"GBR142_2020"
2020,"GBR142","Acropora nasuta",0,-20.15526,149.03571,0,1,"GBR142_2020"
2020,"GBR142","Ctenactis echinata",1,-20.15526,149.03571,1,1,"GBR142_2020"
2020,"GBR142","Hydnophora exesa",2,-20.15526,149.03571,1.4142135623731,2,"GBR142_2020"
2020,"GBR142","Millepora branching",0,-20.15526,149.03571,0,3.1,"GBR142_2020"
2020,"GBR142","Millepora dichotoma",0,-20.15526,149.03571,0,2,"GBR142_2020"
2020,"GBR142","Millepora intricata",5.1,-20.15526,149.03571,2.25831795812724,5.1,"GBR142_2020"
2020,"GBR142","Millepora intricata",5.1,-20.15526,149.03571,2.25831795812724,5.1,"GBR142_2020"
2020,"GBR142","Millepora intricata",5.1,-20.15526,149.03571,2.25831795812724,5.1,"GBR142_2020"
2020,"GBR142","Millepora tenera",0,-20.15526,149.03571,0,1,"GBR142_2020"
2020,"GBR142","Pachyseris rugosa",1,-20.15526,149.03571,1,1,"GBR142_2020"
2020,"GBR142","Porites cylindrica",6.55,-20.15526,149.03571,2.55929677841395,6.55,"GBR142_2020"
2020,"GBR142","Porites cylindrica",6.55,-20.15526,149.03571,2.55929677841395,6.55,"GBR142_2020"
2010,"GBR143","Acropora Bushy arborescent",0,-20.08833,148.90631,0,3,"GBR143_2010"
2010,"GBR143","Acropora florida",1,-20.08833,148.90631,1,1,"GBR143_2010"
2010,"GBR143","Acropora granulosa",0,-20.08833,148.90631,0,3,"GBR143_2010"
2010,"GBR143","Acropora loripes",0,-20.08833,148.90631,0,4,"GBR143_2010"
2010,"GBR143","Acropora muricata",0,-20.08833,148.90631,0,4,"GBR143_2010"
2010,"GBR143","Acropora sarmentosa",1,-20.08833,148.90631,1,1,"GBR143_2010"
2010,"GBR143","Acropora selago",0,-20.08833,148.90631,0,1,"GBR143_2010"
2010,"GBR143","Astreopora myriophthalma",0,-20.08833,148.90631,0,1,"GBR143_2010"
2010,"GBR143","Echinopora mammiformis",2,-20.08833,148.90631,1.4142135623731,2,"GBR143_2010"
2010,"GBR143","Echinopora pacificus",0,-20.08833,148.90631,0,1,"GBR143_2010"
2010,"GBR143","Favia danai",0,-20.08833,148.90631,0,2.5,"GBR143_2010"
2010,"GBR143","Favia favus",2,-20.08833,148.90631,1.4142135623731,1,"GBR143_2010"
2010,"GBR143","Favia favus",2,-20.08833,148.90631,1.4142135623731,1,"GBR143_2010"
2010,"GBR143","Favia pallida",0,-20.08833,148.90631,0,2,"GBR143_2010"
2010,"GBR143","Favites abdita",0,-20.08833,148.90631,0,1,"GBR143_2010"
2010,"GBR143","Favites flexuosa",0,-20.08833,148.90631,0,2,"GBR143_2010"
2010,"GBR143","Favites halicora",1,-20.08833,148.90631,1,1,"GBR143_2010"
2010,"GBR143","Goniastrea edwardsi",0,-20.08833,148.90631,0,1,"GBR143_2010"
2010,"GBR143","Goniastrea pectinata",0,-20.08833,148.90631,0,1,"GBR143_2010"
2010,"GBR143","Goniopora lobata",0,-20.08833,148.90631,0,1,"GBR143_2010"
2010,"GBR143","Lobophyllia hemprichii",0,-20.08833,148.90631,0,2,"GBR143_2010"
2010,"GBR143","Millepora branching",1,-20.08833,148.90631,1,1,"GBR143_2010"
2010,"GBR143","Millepora dichotoma",2,-20.08833,148.90631,1.4142135623731,2,"GBR143_2010"
2010,"GBR143","Millepora intricata",2,-20.08833,148.90631,1.4142135623731,2,"GBR143_2010"
2010,"GBR143","Millepora tenera",2,-20.08833,148.90631,1.4142135623731,2,"GBR143_2010"
2010,"GBR143","Montipora informis",0,-20.08833,148.90631,0,3,"GBR143_2010"
2010,"GBR143","Montipora tuberculosa",0,-20.08833,148.90631,0,2,"GBR143_2010"
2010,"GBR143","Montipora turgescens",0,-20.08833,148.90631,0,1,"GBR143_2010"
2010,"GBR143","Oulophyllia bennettae",0,-20.08833,148.90631,0,1,"GBR143_2010"
2010,"GBR143","Pachyseris speciosa",1,-20.08833,148.90631,1,1,"GBR143_2010"
2010,"GBR143","Pavona cactus",4,-20.08833,148.90631,2,4,"GBR143_2010"
2010,"GBR143","Pavona cactus",4,-20.08833,148.90631,2,4,"GBR143_2010"
2010,"GBR143","Pavona varians",0,-20.08833,148.90631,0,1,"GBR143_2010"
2010,"GBR143","Platygyra daedalea",0,-20.08833,148.90631,0,1,"GBR143_2010"
2010,"GBR143","Pocillopora damicornis",2,-20.08833,148.90631,1.4142135623731,2,"GBR143_2010"
2010,"GBR143","Pocillopora damicornis",2,-20.08833,148.90631,1.4142135623731,2,"GBR143_2010"
2010,"GBR143","Turbinaria stellulata",0,-20.08833,148.90631,0,3,"GBR143_2010"
2016,"GBR143","Acropora Bushy arborescent",3,-20.08833,148.90631,1.73205080756888,3,"GBR143_2016"
2016,"GBR143","Acropora florida",0,-20.08833,148.90631,0,1,"GBR143_2016"
2016,"GBR143","Acropora granulosa",3,-20.08833,148.90631,1.73205080756888,3,"GBR143_2016"
2016,"GBR143","Acropora loripes",4,-20.08833,148.90631,2,4,"GBR143_2016"
2016,"GBR143","Acropora muricata",4,-20.08833,148.90631,2,4,"GBR143_2016"
2016,"GBR143","Acropora sarmentosa",0,-20.08833,148.90631,0,1,"GBR143_2016"
2016,"GBR143","Acropora selago",0,-20.08833,148.90631,0,1,"GBR143_2016"
2016,"GBR143","Astreopora myriophthalma",1,-20.08833,148.90631,1,1,"GBR143_2016"
2016,"GBR143","Echinopora mammiformis",3,-20.08833,148.90631,1.73205080756888,2,"GBR143_2016"
2016,"GBR143","Echinopora pacificus",1,-20.08833,148.90631,1,1,"GBR143_2016"
2016,"GBR143","Favia danai",2.5,-20.08833,148.90631,1.58113883008419,2.5,"GBR143_2016"
2016,"GBR143","Favia danai",2.5,-20.08833,148.90631,1.58113883008419,2.5,"GBR143_2016"
2016,"GBR143","Favia favus",0,-20.08833,148.90631,0,1,"GBR143_2016"
2016,"GBR143","Favia pallida",0,-20.08833,148.90631,0,2,"GBR143_2016"
2016,"GBR143","Favites abdita",0,-20.08833,148.90631,0,1,"GBR143_2016"
2016,"GBR143","Favites flexuosa",2,-20.08833,148.90631,1.4142135623731,2,"GBR143_2016"
2016,"GBR143","Favites halicora",0,-20.08833,148.90631,0,1,"GBR143_2016"
2016,"GBR143","Goniastrea edwardsi",0,-20.08833,148.90631,0,1,"GBR143_2016"
2016,"GBR143","Goniastrea pectinata",0,-20.08833,148.90631,0,1,"GBR143_2016"
2016,"GBR143","Goniopora lobata",1,-20.08833,148.90631,1,1,"GBR143_2016"
2016,"GBR143","Lobophyllia hemprichii",0,-20.08833,148.90631,0,2,"GBR143_2016"
2016,"GBR143","Millepora branching",0,-20.08833,148.90631,0,1,"GBR143_2016"
2016,"GBR143","Millepora dichotoma",0,-20.08833,148.90631,0,2,"GBR143_2016"
2016,"GBR143","Millepora intricata",0,-20.08833,148.90631,0,2,"GBR143_2016"
2016,"GBR143","Millepora tenera",0,-20.08833,148.90631,0,2,"GBR143_2016"
2016,"GBR143","Montipora informis",4.5,-20.08833,148.90631,2.12132034355964,3,"GBR143_2016"
2016,"GBR143","Montipora informis",4.5,-20.08833,148.90631,2.12132034355964,3,"GBR143_2016"
2016,"GBR143","Montipora tuberculosa",2,-20.08833,148.90631,1.4142135623731,2,"GBR143_2016"
2016,"GBR143","Montipora turgescens",1,-20.08833,148.90631,1,1,"GBR143_2016"
2016,"GBR143","Oulophyllia bennettae",1,-20.08833,148.90631,1,1,"GBR143_2016"
2016,"GBR143","Pachyseris speciosa",0,-20.08833,148.90631,0,1,"GBR143_2016"
2016,"GBR143","Pavona cactus",0,-20.08833,148.90631,0,4,"GBR143_2016"
2016,"GBR143","Pavona varians",1,-20.08833,148.90631,1,1,"GBR143_2016"
2016,"GBR143","Platygyra daedalea",1,-20.08833,148.90631,1,1,"GBR143_2016"
2016,"GBR143","Pocillopora damicornis",0,-20.08833,148.90631,0,2,"GBR143_2016"
2016,"GBR143","Turbinaria stellulata",3,-20.08833,148.90631,1.73205080756888,3,"GBR143_2016"
2020,"GBR143","Acropora Bushy arborescent",0,-20.08833,148.90631,0,3,"GBR143_2020"
2020,"GBR143","Acropora florida",0,-20.08833,148.90631,0,1,"GBR143_2020"
2020,"GBR143","Acropora granulosa",0,-20.08833,148.90631,0,3,"GBR143_2020"
2020,"GBR143","Acropora loripes",0,-20.08833,148.90631,0,4,"GBR143_2020"
2020,"GBR143","Acropora muricata",0,-20.08833,148.90631,0,4,"GBR143_2020"
2020,"GBR143","Acropora sarmentosa",0,-20.08833,148.90631,0,1,"GBR143_2020"
2020,"GBR143","Acropora selago",1,-20.08833,148.90631,1,1,"GBR143_2020"
2020,"GBR143","Astreopora myriophthalma",0,-20.08833,148.90631,0,1,"GBR143_2020"
2020,"GBR143","Echinopora mammiformis",0,-20.08833,148.90631,0,2,"GBR143_2020"
2020,"GBR143","Echinopora pacificus",0,-20.08833,148.90631,0,1,"GBR143_2020"
2020,"GBR143","Favia danai",0,-20.08833,148.90631,0,2.5,"GBR143_2020"
2020,"GBR143","Favia favus",1,-20.08833,148.90631,1,1,"GBR143_2020"
2020,"GBR143","Favia pallida",2,-20.08833,148.90631,1.4142135623731,2,"GBR143_2020"
2020,"GBR143","Favites abdita",1,-20.08833,148.90631,1,1,"GBR143_2020"
2020,"GBR143","Favites flexuosa",0,-20.08833,148.90631,0,2,"GBR143_2020"
2020,"GBR143","Favites halicora",0,-20.08833,148.90631,0,1,"GBR143_2020"
2020,"GBR143","Goniastrea edwardsi",1,-20.08833,148.90631,1,1,"GBR143_2020"
2020,"GBR143","Goniastrea pectinata",1,-20.08833,148.90631,1,1,"GBR143_2020"
2020,"GBR143","Goniopora lobata",0,-20.08833,148.90631,0,1,"GBR143_2020"
2020,"GBR143","Lobophyllia hemprichii",2,-20.08833,148.90631,1.4142135623731,2,"GBR143_2020"
2020,"GBR143","Millepora branching",0,-20.08833,148.90631,0,1,"GBR143_2020"
2020,"GBR143","Millepora dichotoma",0,-20.08833,148.90631,0,2,"GBR143_2020"
2020,"GBR143","Millepora intricata",0,-20.08833,148.90631,0,2,"GBR143_2020"
2020,"GBR143","Millepora tenera",0,-20.08833,148.90631,0,2,"GBR143_2020"
2020,"GBR143","Montipora informis",3,-20.08833,148.90631,1.73205080756888,3,"GBR143_2020"
2020,"GBR143","Montipora tuberculosa",0,-20.08833,148.90631,0,2,"GBR143_2020"
2020,"GBR143","Montipora turgescens",0,-20.08833,148.90631,0,1,"GBR143_2020"
2020,"GBR143","Oulophyllia bennettae",0,-20.08833,148.90631,0,1,"GBR143_2020"
2020,"GBR143","Pachyseris speciosa",0,-20.08833,148.90631,0,1,"GBR143_2020"
2020,"GBR143","Pavona cactus",0,-20.08833,148.90631,0,4,"GBR143_2020"
2020,"GBR143","Pavona varians",0,-20.08833,148.90631,0,1,"GBR143_2020"
2020,"GBR143","Platygyra daedalea",0,-20.08833,148.90631,0,1,"GBR143_2020"
2020,"GBR143","Pocillopora damicornis",0,-20.08833,148.90631,0,2,"GBR143_2020"
2020,"GBR143","Turbinaria stellulata",0,-20.08833,148.90631,0,3,"GBR143_2020"
2020,"GBR144","Favia amicorum",1,-20.07899,148.87646,1,1,"GBR144_2020"
2020,"GBR144","Favia favus",1,-20.07899,148.87646,1,1,"GBR144_2020"
2020,"GBR144","Pachyseris speciosa",1,-20.07899,148.87646,1,1,"GBR144_2020"
2020,"GBR144","Pavona varians",1,-20.07899,148.87646,1,1,"GBR144_2020"
2020,"GBR144","Platygyra daedalea",1,-20.07899,148.87646,1,1,"GBR144_2020"
2016,"GBR145","Acropora cerealis",1,-20.07311,148.92969,1,1,"GBR145_2016"
2016,"GBR145","Acropora secale",1,-20.07311,148.92969,1,1,"GBR145_2016"
2016,"GBR145","Ctenactis crassa",2,-20.07311,148.92969,1.4142135623731,2,"GBR145_2016"
2016,"GBR145","Diploastrea heliopora",1,-20.07311,148.92969,1,1,"GBR145_2016"
2016,"GBR145","Favia danai",2,-20.07311,148.92969,1.4142135623731,2,"GBR145_2016"
2016,"GBR145","Favia favus",1,-20.07311,148.92969,1,1,"GBR145_2016"
2016,"GBR145","Favia pallida",0,-20.07311,148.92969,0,2,"GBR145_2016"
2016,"GBR145","Goniastrea pectinata",1,-20.07311,148.92969,1,1,"GBR145_2016"
2016,"GBR145","Millepora branching",1,-20.07311,148.92969,1,1,"GBR145_2016"
2016,"GBR145","Millepora exaesa",2,-20.07311,148.92969,1.4142135623731,2,"GBR145_2016"
2016,"GBR145","Pavona cactus",6,-20.07311,148.92969,2.44948974278318,2,"GBR145_2016"
2016,"GBR145","Phymastrea magnistellata",1,-20.07311,148.92969,1,1,"GBR145_2016"
2016,"GBR145","Physogyra lichtensteini",1,-20.07311,148.92969,1,1,"GBR145_2016"
2016,"GBR145","Porites cylindrica",4,-20.07311,148.92969,2,4,"GBR145_2016"
2016,"GBR145","Porites rus",7,-20.07311,148.92969,2.64575131106459,7,"GBR145_2016"
2016,"GBR145","Porites rus",7,-20.07311,148.92969,2.64575131106459,7,"GBR145_2016"
2020,"GBR145","Acropora cerealis",0,-20.07311,148.92969,0,1,"GBR145_2020"
2020,"GBR145","Acropora secale",0,-20.07311,148.92969,0,1,"GBR145_2020"
2020,"GBR145","Ctenactis crassa",0,-20.07311,148.92969,0,2,"GBR145_2020"
2020,"GBR145","Diploastrea heliopora",0,-20.07311,148.92969,0,1,"GBR145_2020"
2020,"GBR145","Favia danai",0,-20.07311,148.92969,0,2,"GBR145_2020"
2020,"GBR145","Favia favus",0,-20.07311,148.92969,0,1,"GBR145_2020"
2020,"GBR145","Favia pallida",2,-20.07311,148.92969,1.4142135623731,2,"GBR145_2020"
2020,"GBR145","Goniastrea pectinata",0,-20.07311,148.92969,0,1,"GBR145_2020"
2020,"GBR145","Millepora branching",0,-20.07311,148.92969,0,1,"GBR145_2020"
2020,"GBR145","Millepora exaesa",0,-20.07311,148.92969,0,2,"GBR145_2020"
2020,"GBR145","Pavona cactus",2,-20.07311,148.92969,1.4142135623731,2,"GBR145_2020"
2020,"GBR145","Phymastrea magnistellata",0,-20.07311,148.92969,0,1,"GBR145_2020"
2020,"GBR145","Physogyra lichtensteini",0,-20.07311,148.92969,0,1,"GBR145_2020"
2020,"GBR145","Porites cylindrica",0,-20.07311,148.92969,0,4,"GBR145_2020"
2020,"GBR145","Porites rus",0,-20.07311,148.92969,0,7,"GBR145_2020"
2010,"GBR146","Acropora carduus",4,-20.06494,148.92328,2,4,"GBR146_2010"
2010,"GBR146","Acropora cerealis",0,-20.06494,148.92328,0,2,"GBR146_2010"
2010,"GBR146","Acropora valida",0,-20.06494,148.92328,0,1,"GBR146_2010"
2010,"GBR146","Diploastrea heliopora",5,-20.06494,148.92328,2.23606797749979,3,"GBR146_2010"
2010,"GBR146","Favia favus",0,-20.06494,148.92328,0,2,"GBR146_2010"
2010,"GBR146","Favites halicora",0,-20.06494,148.92328,0,1,"GBR146_2010"
2010,"GBR146","Goniastrea pectinata",0,-20.06494,148.92328,0,1,"GBR146_2010"
2010,"GBR146","Merulina ampliata",1,-20.06494,148.92328,1,1,"GBR146_2010"
2010,"GBR146","Millepora branching",0,-20.06494,148.92328,0,1,"GBR146_2010"
2010,"GBR146","Millepora dichotoma",1,-20.06494,148.92328,1,1,"GBR146_2010"
2010,"GBR146","Millepora exaesa",0,-20.06494,148.92328,0,5,"GBR146_2010"
2010,"GBR146","Millepora tenera",2,-20.06494,148.92328,1.4142135623731,2,"GBR146_2010"
2010,"GBR146","Montipora crassituberculata",0,-20.06494,148.92328,0,2,"GBR146_2010"
2010,"GBR146","Montipora monasteriata",0,-20.06494,148.92328,0,3,"GBR146_2010"
2010,"GBR146","Montipora undata",0,-20.06494,148.92328,0,1,"GBR146_2010"
2010,"GBR146","Oulophyllia crispa",1,-20.06494,148.92328,1,1,"GBR146_2010"
2010,"GBR146","Oxypora lacera",0,-20.06494,148.92328,0,1,"GBR146_2010"
2010,"GBR146","Pachyseris speciosa",0,-20.06494,148.92328,0,3,"GBR146_2010"
2010,"GBR146","Pectinia lactuca",1,-20.06494,148.92328,1,1,"GBR146_2010"
2010,"GBR146","Pocillopora damicornis",1,-20.06494,148.92328,1,1,"GBR146_2010"
2010,"GBR146","Symphyllia hemispherica",1,-20.06494,148.92328,1,1,"GBR146_2010"
2010,"GBR146","Symphyllia radians",0,-20.06494,148.92328,0,1,"GBR146_2010"
2016,"GBR146","Acropora carduus",0,-20.06494,148.92328,0,4,"GBR146_2016"
2016,"GBR146","Acropora cerealis",2,-20.06494,148.92328,1.4142135623731,2,"GBR146_2016"
2016,"GBR146","Acropora valida",0,-20.06494,148.92328,0,1,"GBR146_2016"
2016,"GBR146","Diploastrea heliopora",5,-20.06494,148.92328,2.23606797749979,3,"GBR146_2016"
2016,"GBR146","Favia favus",0,-20.06494,148.92328,0,2,"GBR146_2016"
2016,"GBR146","Favites halicora",1,-20.06494,148.92328,1,1,"GBR146_2016"
2016,"GBR146","Goniastrea pectinata",1,-20.06494,148.92328,1,1,"GBR146_2016"
2016,"GBR146","Merulina ampliata",0,-20.06494,148.92328,0,1,"GBR146_2016"
2016,"GBR146","Millepora branching",1,-20.06494,148.92328,1,1,"GBR146_2016"
2016,"GBR146","Millepora dichotoma",0,-20.06494,148.92328,0,1,"GBR146_2016"
2016,"GBR146","Millepora exaesa",0,-20.06494,148.92328,0,5,"GBR146_2016"
2016,"GBR146","Millepora tenera",0,-20.06494,148.92328,0,2,"GBR146_2016"
2016,"GBR146","Montipora crassituberculata",2,-20.06494,148.92328,1.4142135623731,2,"GBR146_2016"
2016,"GBR146","Montipora monasteriata",3,-20.06494,148.92328,1.73205080756888,3,"GBR146_2016"
2016,"GBR146","Montipora undata",1,-20.06494,148.92328,1,1,"GBR146_2016"
2016,"GBR146","Montipora undata",1,-20.06494,148.92328,1,1,"GBR146_2016"
2016,"GBR146","Oulophyllia crispa",0,-20.06494,148.92328,0,1,"GBR146_2016"
2016,"GBR146","Oxypora lacera",1,-20.06494,148.92328,1,1,"GBR146_2016"
2016,"GBR146","Pachyseris speciosa",3,-20.06494,148.92328,1.73205080756888,3,"GBR146_2016"
2016,"GBR146","Pectinia lactuca",0,-20.06494,148.92328,0,1,"GBR146_2016"
2016,"GBR146","Pocillopora damicornis",0,-20.06494,148.92328,0,1,"GBR146_2016"
2016,"GBR146","Symphyllia hemispherica",0,-20.06494,148.92328,0,1,"GBR146_2016"
2016,"GBR146","Symphyllia radians",1,-20.06494,148.92328,1,1,"GBR146_2016"
2020,"GBR146","Acropora carduus",0,-20.06494,148.92328,0,4,"GBR146_2020"
2020,"GBR146","Acropora cerealis",0,-20.06494,148.92328,0,2,"GBR146_2020"
2020,"GBR146","Acropora valida",1,-20.06494,148.92328,1,1,"GBR146_2020"
2020,"GBR146","Diploastrea heliopora",3,-20.06494,148.92328,1.73205080756888,3,"GBR146_2020"
2020,"GBR146","Diploastrea heliopora",3,-20.06494,148.92328,1.73205080756888,3,"GBR146_2020"
2020,"GBR146","Favia favus",2,-20.06494,148.92328,1.4142135623731,2,"GBR146_2020"
2020,"GBR146","Favites halicora",0,-20.06494,148.92328,0,1,"GBR146_2020"
2020,"GBR146","Goniastrea pectinata",0,-20.06494,148.92328,0,1,"GBR146_2020"
2020,"GBR146","Merulina ampliata",0,-20.06494,148.92328,0,1,"GBR146_2020"
2020,"GBR146","Millepora branching",0,-20.06494,148.92328,0,1,"GBR146_2020"
2020,"GBR146","Millepora dichotoma",0,-20.06494,148.92328,0,1,"GBR146_2020"
2020,"GBR146","Millepora exaesa",5,-20.06494,148.92328,2.23606797749979,5,"GBR146_2020"
2020,"GBR146","Millepora tenera",0,-20.06494,148.92328,0,2,"GBR146_2020"
